Src_Port,Dst_Port,Protocol,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Bwd_PSH_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,ACK_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Src_0,Src_1,Src_2,Src_3,Dst_0,Dst_1,Dst_2,Dst_3,Date,Month,Hour,Minute,Seconds,AM/PM
-1.1381060257114604,2.0040224854388717,-0.6948094780671318,-0.16051290500256668,-0.005129921624946012,-0.35489577110770687,0.9549745162841523,0.3261006214294384,2.359862850495994,-0.34535923254408096,1.0827089176095632,6.626480057959875,1.3399730279687485,1.5986004901352626,1.5122078925964189,-0.29051371883105814,0.18233782263486334,-0.3289553548651724,-0.24950076546820601,-0.04509038376549363,-0.1933567852194052,-0.2560365801754331,-0.007911309907008834,0.033805111332625176,-0.03522456080129789,0.0005837394400967182,0.06268400939265222,-0.19824174592003135,-0.24207529578182213,-0.04330899761672987,-0.2146778697914524,-0.23901565735766944,0,0,0.7815534702274978,-0.06440873233169467,-0.2903198433113802,-0.31099704205424394,-0.5325555053188239,1.3089233848102293,0.9900994569838768,2.3755685689634674,2.1774386235675594,0,0,0,1,0,0,-0.6222547502941114,0.8547122665582888,-0.450338281523155,0.03320048344047178,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.23454749233724626,-0.03386051138979531,-0.19153144261588853,-0.24330521650733536,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.4900234955618685,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7099096975844515,0.1480690682925614,-1.4149865081579673,0.11291750181972253,1.9573097347272455,0.5202521989175923,0
-1.4895133780109597,2.125304641412237,-0.6948094780671318,-0.18941314047445168,-0.19604338443601227,-0.35489577110770687,0.9820115186082613,0.3564334555375899,2.4815177310338066,2.8177016917728412,2.6789750628463707,-0.1760388833410862,1.4310162829735154,1.6959953209177345,1.6096356847946542,-0.29051371883105814,1.3128092409377703,-0.28247094151110763,-0.259886788927851,-0.06487786933453797,-0.20588377158688778,-0.25794214116539915,-0.05182923608882101,-0.04650213462414583,-0.03522456080129789,-0.04970084475235354,-0.03460615691721505,-0.19824174592003135,-0.24207529578182213,-0.04330899761672987,-0.2146778697914524,-0.23901565735766944,0,0,0.13302005011336676,-0.06440873233169467,-0.2737827395927102,-0.20802811866717608,1.9551819585756898,1.399261240230185,1.6557283735879018,-0.4131583605219068,-0.3858631576396115,0,0,0,1,0,0,1.430300304715247,1.7440207089378217,-0.5819318040240195,-0.15645557819541184,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.2438408790867163,-0.05375586217617675,-0.20405629043635284,-0.24499954193818307,-2.654308252621062,-2.3015754402423867,2.870398675810318,2.4067689076750773,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.5503603394522102,0.1480690682925614,0.9138170699250638,-0.2332423405982955,-1.4306288802500706,1.556055467893396,0
-1.4240418904308503,-0.8514153617963086,-0.6948094780671318,1.0731076300997506,-0.3869568472470785,0.35488886964249217,-0.32297446023539694,-0.375598940939133,-0.45442005261206947,-0.41227871613329653,-0.4487561662509191,-0.1760388833410862,-0.7661609378081914,-0.6544665952992526,-0.7416217002560921,-0.29051371883105814,-0.4764509887177062,-0.38907853389675223,2.084325256109514,-0.06487786933453797,1.3363590727915915,2.3226638294960904,-0.05182923608882101,-0.04650213462414583,-0.03522456080129789,-0.04970084475235354,-0.03460615691721505,1.2254848981141346,1.762188958472408,-0.04330899761672987,1.4154109998412099,1.82424335607657,0,0,-0.5155133700007641,0.19697966307067016,-0.342687338420502,-0.36951136121350475,-0.5851874685888065,-0.7808923372380737,-0.7568640450419559,-0.4131583605219068,-0.3858631576396115,0,1,0,0,0,0,-0.6222547502941114,-0.7515580208404021,0.5857267370040584,-0.34611163983129545,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,1.853753955158254,-0.05375586217617675,1.3379232696421728,2.049540672787312,1.2283302806004943,-2.877314466266276,1.4251048408280844,0.26347741857490936,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7697407068840421,0.8939327857041492,-1.4149865081579673,2.189876556327831,-0.9466376495390255,-0.7457295742750566,1
-1.1381060257114604,2.0040224854388717,-0.6948094780671318,-0.17356462424793412,-0.3869568472470785,0.35488886964249217,-0.32297446023539694,-0.375598940939133,-0.45442005261206947,-0.41227871613329653,-0.4487561662509191,-0.1760388833410862,-0.7661609378081914,-0.6544665952992526,-0.7416217002560921,-0.29051371883105814,-0.4764509887177062,-0.3335197158663467,-0.23045972245885693,-0.06487786933453797,-0.1865238835644147,-0.22554760433597676,-0.05182923608882101,-0.04650213462414583,-0.03522456080129789,-0.04970084475235354,-0.03460615691721505,-0.16091849146146228,-0.1895331416560968,-0.04330899761672987,-0.1719447918327589,-0.1849269448263513,0,0,-0.5155133700007641,0.6326269887412782,-0.342687338420502,-0.19880151262890833,-0.5851874685888065,-0.7808923372380737,-0.7568640450419559,-0.4131583605219068,-0.3858631576396115,0,0,0,1,0,0,-0.6222547502941114,-0.7515580208404021,2.064261750483158,-0.34611163983129545,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.2175096166298845,-0.05375586217617675,-0.18469970744108982,-0.2161960096137722,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.4900234955618685,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7099096975844515,0.1480690682925614,-1.4149865081579673,0.11291750181972253,1.7758130232106037,0.5202521989175923,0
-1.5043858122985567,2.2018092629946704,-0.6948094780671318,-0.0933897774549628,-0.19604338443601227,-0.35489577110770687,0.9820115186082613,0.3564334555375899,2.4815177310338066,2.8177016917728412,2.6789750628463707,-0.1760388833410862,1.4310162829735154,1.6959953209177345,1.6096356847946542,-0.29051371883105814,-0.19779570705004998,-0.3737384705898089,-0.08159338620394581,-0.06487786933453797,-0.08858562650955097,-0.061669359198898585,-0.05182923608882101,-0.04650213462414583,-0.03522456080129789,-0.04970084475235354,-0.03460615691721505,-0.19824174592003135,-0.24207529578182213,-0.04330899761672987,-0.2146778697914524,-0.23901565735766944,1,0,0.13302005011336676,-0.06440873233169467,-0.3319562943407639,-0.34824227928150703,1.9551819585756898,1.399261240230185,1.6557283735879018,-0.4131583605219068,-0.3858631576396115,0,0,0,1,0,0,1.430300304715247,1.7440207089378217,-0.24891962463407694,-0.15645557819541184,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.08430440655414705,-0.05375586217617675,-0.08677816993564165,-0.07048402256087016,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.6909570726650093,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7497970371175119,0.1480690682925614,-1.4149865081579673,0.11291750181972253,1.8968108308883649,-1.4362650869255924,0
-1.0979545502242842,-0.2976703866276255,1.3857040871388615,-0.1551523774553622,-0.3869568472470785,1.77445815114289,-0.32297446023539694,-0.3068445169606563,-0.45442005261206947,-0.41227871613329653,-0.4487561662509191,-0.1760388833410862,-0.7054654344716802,-0.6025226855486009,-0.6864126180104254,-0.2735738363908341,-0.44781431383334586,-0.3168894767925614,-0.260608040556993,-0.06447395897673094,-0.20616847582251238,-0.2588949216603822,-0.05182923608882101,-0.04650213462414583,-0.03522456080129789,-0.04970084475235354,-0.03460615691721505,-0.140442539362664,-0.21495284122155187,-0.04272994838031601,-0.19242105835463288,-0.21122006897351986,0,0,-0.5155133700007641,-0.06440873233169467,-0.342687338420502,-0.14770349264119242,-0.5290467077674917,-0.7206671002914367,-0.6982153895614511,-0.395161911084484,-0.3857564092285175,0,0,0,0,0,0,-0.6222547502941114,-0.7010030189480256,-0.6025212667282362,-0.34611163983129545,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.2444862531665406,-0.05334975002884079,-0.20434094606863612,-0.24584670465360692,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.4900234955618685,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7099096975844515,0.7696221661355512,0.13754921056405345,-0.2332423405982955,-0.09965299579469641,0.5777968249718036,0
0.7950646063160065,-0.3603705351724403,-0.6948094780671318,-0.17309849141774242,-0.3869568472470785,0.35488886964249217,-0.32297446023539694,1.0278001837980097,-0.45442005261206947,-0.41227871613329653,-0.4487561662509191,-0.1760388833410862,1.3399730279687485,1.5986004901352626,1.5122078925964189,-0.29051371883105814,0.41635100130110525,-0.3343012845309314,-0.2295942205038865,-0.06487786933453797,-0.1859544750931655,-0.22459482384099375,-0.05182923608882101,-0.04650213462414583,-0.03522456080129789,-0.04970084475235354,-0.03460615691721505,-0.16040011292731549,-0.18880338951546174,-0.04330899761672987,-0.17135127686111037,-0.1841757127078608,0,0,-0.5155133700007641,0.6326269887412782,-0.342687338420502,-0.20120295803612873,1.8499180320357245,1.3089233848102293,1.555759074473405,-0.4131583605219068,-0.3858631576396115,0,0,0,1,0,0,-0.6222547502941114,1.6406127505215968,-0.450338281523155,-0.34611163983129545,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.21673516773409532,-0.05375586217617675,-0.18413039617652327,-0.21534884689834835,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.4397901012860833,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7697407068840421,-1.0950371273934183,1.6900849292860742,-0.9255620254343315,0.7473316579496326,1.4409662157849734,0
0.8014970365726256,-0.2976703866276255,1.3857040871388615,-0.14885958424777435,-0.005129921624946012,-0.35489577110770687,2.254553094662989,0.34733360530514445,2.445021266872463,2.777550001619312,2.6400944260205756,-0.1760388833410862,1.4037033064720852,1.666776871682993,1.5804073471351836,-0.29051371883105814,0.32930923956526553,-0.34127912956834305,-0.23868199103107585,-0.05597350082846802,-0.18937092592066074,-0.23888653126573892,-0.0027875518524640816,0.043174290027581795,-0.03522456080129789,0.006450274262549249,0.07403452879547007,-0.19824174592003135,-0.24207529578182213,-0.04330899761672987,-0.2146778697914524,-0.23901565735766944,0,0,-0.19124665994369872,-0.5871855231364244,-0.3007933423332046,-0.3236190391145942,1.9236027806137002,1.3721598836041982,1.6257375838535528,-0.4131583605219068,-0.3858631576396115,0,0,0,0,0,0,-0.6222547502941114,1.4391587278292484,-0.6025212667282362,0.03320048344047178,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.22486688113988162,-0.0448029543223051,-0.1875462637639226,-0.2280562876297061,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.4900234955618685,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7099096975844515,0.7696221661355512,0.13754921056405345,-0.2332423405982955,-0.16015189963357707,-0.3429171918955774,0
0.8554557031201877,-0.8578535824146939,-0.6948094780671318,-0.08523245292660817,-0.3869568472470785,1.0646735103926912,-0.32297446023539694,1.3377006389362909,-0.45442005261206947,-0.41227871613329653,-0.4487561662509191,-0.1760388833410862,1.4310162829735154,0.1457942642967244,1.0927271206317946,2.0445199389172637,-0.17218148677992223,-0.3670106056216171,-0.17961148260434512,0.04543736271288426,-0.12132661360638042,-0.22268926285102772,-0.05182923608882101,-0.04650213462414583,-0.03522456080129789,-0.04970084475235354,-0.03460615691721505,-0.06268575924064508,-0.14666020339378621,0.1148398332988535,-0.10398732757900328,-0.18267324847087973,0,0,-0.5155133700007641,1.329662709814251,-0.342687338420502,-0.3017055145815196,0.2797311278145751,1.399261240230185,1.2579338708614662,1.547986129653743,0.8818089729330868,0,0,0,1,0,0,-0.6222547502941114,1.1009764045643349,-0.5911278881567329,-0.34611163983129545,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.17201074400227068,0.05716071845789973,-0.1195135676482188,-0.21365452146750066,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.3058343832173228,1.0612200075700642,2.2677374690790373,2.13164083015638,1.1049642511697932,0.1480690682925614,-1.4149865081579673,0.45907734423774055,-1.6121255917667126,-0.8608188263834793,0
-1.1381060257114604,2.0040224854388717,-0.6948094780671318,-0.14326599028547402,-0.005129921624946012,-0.35489577110770687,1.4930108625339202,0.3261006214294384,2.359862850495994,0.9863384908813088,1.7274794783039977,3.6359765174910432,1.3399730279687485,1.5986004901352626,1.5122078925964189,-0.29051371883105814,0.10672539687749755,-0.34559694844244665,-0.23348897930125337,-0.05300537799311137,-0.18510036238629168,-0.23459901903831537,0.0027021889202624395,0.05321269577217817,-0.03522456080129789,0.012735847286605533,0.08619579958420347,-0.19824174592003135,-0.24207529578182213,-0.04330899761672987,-0.2146778697914524,-0.23901565735766944,0,0,0.7815534702274978,-0.06440873233169467,-0.30446288943574157,-0.328041344653987,0.514820563753831,1.3089233848102293,1.2387730885311878,1.1495965682986895,0.41908796971916884,0,0,0,1,0,0,-0.6222547502941114,1.083358752389719,-0.450338281523155,0.03320048344047178,-0.06826212307485516,-0.021033257034757936,-0.05895363627045513,-0.06664991202454411,-0.2202201877651466,-0.04181865170434789,-0.18327642927967344,-0.22424405541029876,0.2412187891034885,0.2755421048169266,-0.43979043011673363,-0.4900234955618685,-0.03231427995176352,0.623650133725635,-0.7946723678716467,-0.7099096975844515,0.1480690682925614,-1.4149865081579673,0.11291750181972253,1.9573097347272455,1.210787711568128,0
